pid,uid,vid,popularity,duration,fps,width,height,aspect_ratio,total_frames,file_size_bytes,file_exists,asr_text,asr_language,asr_char_count,ocr_text,ocr_raw_text_count,blip_caption_0,blip_caption_1,blip_caption_2,blip_caption_3,blip_caption_4,blip_caption_5,blip_caption_6,blip_caption_7,has_asr,has_ocr,has_audio
POST00005372,USER00000525,VIDEO00006723,0.0,5.786652753403216,21.083,576,1024,0.5625,122,334593,True,еп,en,2,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00005639,USER00005085,VIDEO00007052,0.0,27.4,30.0,576,1024,0.5625,822,3822400,True,Estado Climate Change,en,21,"butter | Vzcup,soft | 15 DAYS UNTIL | CHRISTMAS!! | 15 DAYS UNTIL | CHRISTMAS!! | 15DAYSUNTIL | CHRISTMAS!! | 15 DAYS UNTIL | CHRISTMAS!!",137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004567,USER00004375,VIDEO00005764,0.0,10.166666666666666,27.737704918032787,576,1024,0.5625,282,802894,True,Welcome to the treasuresious stories that we witness nothing like any stories that we witness Then Will time Will Take Let fear blanket,en,135,Rememberi.. the reaction | of other celebrity to | Miley Cyrus performance | at the 2013 Vma's | Rememberi.. the reaction | of other celebrity to | Miley Cyrus performance | at the 2013 Vma's | Rememberi.. the reaction | of other celebrity to | Miley Cyrus performance | at the 2013 Vma's | Rememberi.. the reaction | of other celebrity to | Miley Cyrus performance | at the 2013 Vma's,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004434,USER00001749,VIDEO00005616,0.0,32.3,30.0,576,1062,0.5423728813559322,969,3125933,True,"Your dorm is nice! But I was in college, you know they used to make three people live in one dorm? But I looked like I lived in a jail cell. It was so bad! One kid left midway through first semester. But I had a roommate who just didn't leave his room at all. And just played mad in. And then he would rage when he loses. So I would be trying to sleep taking a nap before my next class. And all he was, you just gave sucks, bro. Just gave sucks, bro. Like, shut up! Like if you ever go to college and live in a dorm, never pick randoms. I room looked nothing like this though. My mom put this-",en,593,My College Dorm Experience | My College Dorm Experience | HEADSMOT | I had a roommate | My College Dorm Experience | HEADSNOT | This game sucks bro | My College Dorm Experience | Doak | NLECHOPA | Do you see this,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005126,USER00002040,VIDEO00006424,0.0,9.7,30.0,576,1024,0.5625,291,918069,True,Oh,en,2,米米米 | LCGLaw | exa | ***,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005812,USER00000174,VIDEO00007261,0.0,8.566666666666666,30.0,576,1024,0.5625,257,1927740,True,Mcflagon Angel? Talk like an angel. The devil in disguise.,en,58,birthday dress >> | birthday dress >> | birthday dress >> | birthdaydress>>,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004296,USER00004137,VIDEO00005446,0.0,15.066666666666666,30.0,576,1024,0.5625,452,2003028,True,I'm going down south I'm going to have my self time Every thing is everywhere I'm on my way without a station I'm going down south I'm going to leave my loop ahead I'm on my way down I keep on batting,en,200,baggiest jeans in altanta | baggiest jeans in altanta | baggiest jeans in altanta | baggiest jeans in altanta,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005373,USER00000558,VIDEO00006725,0.0,43.13333333333333,30.0,576,1024,0.5625,1294,2159948,True,"Welcome to the Pairs Olympics. Look at my hug, girl. Mmm, don't show them. And that is the Olympics hot girl style. So it's a winged fire breathing talking horse.",en,162,'AhhOlympics' | Megan Thee Stallion l Promo Video | naan2024 | MeganTheeStallionforthe2024ParisOlympics | 'AhhOlympics' | Megan Thee Stallion l Promo Video | an2024 | MeganTheeStallionforthe2024ParisOlympics | 'AhhOlympics' | Megan Thee Stallion l Promo Video | nnunauiunn2024 | MeganTheeStallionforthe2024ParisOlympics | 'AhhOlympics' | Megan Thee Stallion l Promo Video | an2024 | MeganTheeStallionforthe2024ParisOlympics,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005441,USER00004293,VIDEO00006806,0.0,32.63333333333333,30.0,576,1024,0.5625,979,5680851,True,"Say a word and no time to play I know you think that you know me But you ain't even think my god Say it's the same for you It's a baby do it right Don't be right, we can go But I know you're bad This one, when you put your body out Mine and go like, like Why love's like a time you want Tell me love to play You don't mind for meYou know me",en,340,7.95 | 6.79 | 4.99 | 3.49 | 12.77 | TH KINFOLK HOME,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005996,USER00003170,VIDEO00007472,0.0,9.7,30.0,576,1024,0.5625,291,782214,True,"BLULULULULULUL be obsessed, what is your favorite combination?",en,62,KITCHEN | COUNTER DECOR,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005782,USER00004118,VIDEO00007225,0.0,80.98098098098099,29.97,576,1024,0.5625,2427,18163133,True,"Here are five reasons why therapists are perfectly prepared, positioned, and suited to be involved in political and social justice issues. Hi, my name is Dr. Pauline Yaginzarpeck and I'm a licensed psychologist who specializes in working with the daughters of immigrants and intercultural couples. Let me start by saying that our ethical code of conduct dictates that we adhere to a principle of justice. Furthermore, our multicultural guidelines encourage us to be leaders in preventing and protecting civil and human rights. Number one, we are...",en,548,Why therapists are SUITED | to be involved in | politics & social justice | Why therapists are SUITED | to be involved in | politics & social justice | 2. We have a deep | understanding of trauma in | its many forms | 5. We are compassionate. | Many of us came to the field | to alleviate pain and | suffering.,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004879,USER00001067,VIDEO00006122,0.0,83.03333333333333,30.0,576,1024,0.5625,2491,15190454,True,"Mama's gonna curl this hair because we're going to the pumpkin patch! Bringing back the bumpy curling iron. You guys love this one. This is gonna be Scarlet's first Halloween with us girlfriends because we got her on November 1st. So this is her first pumpkin patch experience. Me and Scarlet are gonna be matching and then me and my mom are gonna be matching. You'll see. Looking gorgeous, they have to be shaken out. So I do not judge yet.",en,441,A293 | CEN,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004479,USER00004624,VIDEO00005667,0.0,27.33333333333333,30.0,576,768,0.75,820,3167089,True,"It's the way that we could ride, it's the way that we could ride For your match you win another life, as a break me or another die You're up around me and you give me life And that's why I'm not up tonight I'll be loving you right I'll be too late when they turn, they buy this at a listen They make money too late when they turn, they buy this I'll be doing it every hour, every minute, every second Do not not up tonight I'll be loving you right now I'll be too late when they turn",en,483,DailyDDing,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005417,USER00000671,VIDEO00006778,0.0,26.9,30.0,576,1024,0.5625,807,7007957,True,"It's lunch time I'm feeling hungry and you know I always use these plates as a guide to help me stay on track starting with half plate veggies I have some mushroom, asparagus, stir fry and this cauliflower rice to boulee that's even better the second day There's an approach to stay full and satisfied and my husband smoked this brisket for six hours He really committed himself and it totally paid off and for my fiber fields carb I made these scallop sweet potatoes that are sweet and really fun to eat Bon appati!",en,516,Dietitian Lost  Pounds | WHATIEAT,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004644,USER00000533,VIDEO00005853,0.0,60.53333333333333,30.0,576,1024,0.5625,1816,5818409,True,Everyone needs these a lot of you guys had questions on my last OQQ legging video that I posted I got more sizes these are the small if you do have wider hips or a slightly larger butt then you're gonna kind of feel smushed back there they definitely offer more compression in this area Medium to me is more comfortable they're very basic yoga pants the cream ones in a size medium they are not see for little,en,409,NIRW | Q: Will these pill | over time? | A:No | NIRVAM,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005189,USER00001122,VIDEO00006499,0.0,42.43333333333333,30.0,576,1024,0.5625,1273,14186071,True,,en,0,Reply to BigBlueWaves's | comment | Showus | Reply to BigBlueWaves's | comment | Showus | Reply to BigBlueWaves's | comment | Showus,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,True
POST00005320,USER00003048,VIDEO00006659,0.0,59.03333333333333,29.983060417843028,576,1024,0.5625,1770,11835848,True,"Grab hold of my hand I feel you understand me Decide what you want And then I will make it really deep Don't say it's a time to go I know you, you got some",en,155,orod | ortod,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005728,USER00005001,VIDEO00007156,0.0,29.98832165498832,23.976,576,1024,0.5625,719,4919204,True,E-motion What are you doing? Oh don't you know don't you know you'll be my ruin You've got me crying crying again When will you let this heart in? E-motion,en,155,pov you diy the mirror | of your dreams | eliel | RIANNE,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004400,USER00001401,VIDEO00005577,0.0,61.266666666666666,30.0,576,1024,0.5625,1838,9275504,True,"Como un sueño de lo consumir La por una se arreglo de ti Sobre un vida espiando, el agua es capomiendo y el mundo es todo Por el malo de ti, la luna llena sobre...",es,163,Tres Leches | Cupcakes | add dry ingredients | into batter | Bake at 350 | 15-20 mins,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004272,USER00003701,VIDEO00005417,0.0,13.966666666666669,30.0,576,1024,0.5625,419,3419196,True,1.5% 2.5% 2.5% 2.5%,nn,19,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00005767,USER00002007,VIDEO00007204,0.0,16.533333333333335,30.0,576,576,1.0,496,2307712,True,"Oh you think I'm gone cause I live Good I'm in the trees I'm in the trees My footsteps are in the ground You see my face in every place Be it in the catch me, girl",en,163,BONES.TV | 205 | GINLA | BONES.TV | Tmin | BONES.TV | you'll see my | face | Part's of the | Whole | BONESTV,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005265,USER00005088,VIDEO00006591,0.0,28.03333333333333,30.0,576,1024,0.5625,841,4222290,True,"That's why I work at Marshall's, right? I was finally able to score me the Hello Kitty blankets. When I tell you guys it's difficult, even for the employees, not because tell me why all the unpackaging people had all these blankets hidden. When I tell you guys you need to hunt for them.",en,287,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00004040,USER00004523,VIDEO00005146,0.0,19.11911911911912,29.97,576,1024,0.5625,573,1746702,True,This was raining your good health. Yo y u sunday,en,48,blond | columbia university | dorm tour | blond | SONERSON | Hond,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004193,USER00000542,VIDEO00005322,0.0,18.133333333333333,30.0,576,1024,0.5625,544,3380816,True,"You are my sunshine, my only sunshine You make me happy when skies are gray You'll never know a dear helmet",en,107,"Sedona, Az sunset | Sedona, Az sunset | Sedona Azsunset | Sedona, Az sunset",75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004780,USER00004233,VIDEO00006011,0.0,14.133333333333333,30.0,576,1024,0.5625,424,2891073,True,1.0x100 destined timing 1.0x100 timing 1.0x100 timing 1.0.x1 1.0x100 timing 1.0x100 timing,nn,90,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00004255,USER00004176,VIDEO00005393,0.0,13.766666666666667,30.0,576,1024,0.5625,413,3831492,True,"I'm gonna run away calling these flares right me jump right on the curb Bitless right but I like it burn spin on the first and the third Solid I'll kick them out with her, kick me my equal, know what you heard",en,209,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00005198,USER00004757,VIDEO00006511,0.0,14.066666666666666,30.0,360,640,0.5625,422,989100,True,1.5% 1.5% 1.5% 1.5% 1.5% 1.5% 1.5%,nn,34,Imaginedrinkingthisat3am | Imaginedrinkingthisat3am | Imagine drinking this at 3am | Imagine drinking this at 3 am,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004834,USER00000882,VIDEO00006069,0.0,19.133333333333333,30.0,576,1024,0.5625,574,2667979,True,This song includes Laetitou,en,27,Halloween recipes | part 7-pizza | pumpkin bombs | SAND+FOG',60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005150,USER00004371,VIDEO00006455,0.0,8.333333333333334,27.84,576,1024,0.5625,232,940147,True,"They got this filter that tells you it's stereotyp you were in high school. We don't need to know that. That's so in the path. Yes, we do. Alright, what was my-",en,160,What | HighSchool | Stereotype | AreYou? | STONER | LAOER | POPULAR,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004544,USER00004226,VIDEO00005740,0.0,61.76,25.0,576,1024,0.5625,1544,5438999,True,"All clutter falls into two very, very broad categories, memory clutter. Maybe it's something you inherited. Trinkets from a holiday you went on. These items have incredibly strong memories associated with them. The fear is if you let go of these, you will lose the memory. Or worse still, you will dishonor the memory of the person who gave them to you. The other type of clutter over here is...",en,395,"Peter Walsh on | decluttering | OR WORSE | STILL, | IN THE SHED | Now.",70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005211,USER00004157,VIDEO00006525,0.0,15.633333333333333,30.0,576,1024,0.5625,469,2196977,True,"I won! Like always. Please, don't do this. Oh my god. Are you breaking?",en,71,after school routine | after schoolroutine | afterschoolroutine | the sun and her flowers | ITENDSWIT | #2 | biyraul | after school routine,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004459,USER00001584,VIDEO00005645,0.0,200.76743410076745,29.97,576,1024,0.5625,6017,22653104,True,"Don't choose the wrong Dunkin' Donuts. Oh my god! Oh, that's sooo hard! Marmikyu! Marmikyu! Oh my god, everybody take my time! I feel trunk in here! Take it away!",en,162,Don't choose the wrong | Dunkin' Donuts | UNKIN' | DOZEN | UNKIN' | UNKIN | DONUTS | Goldfish | DUNKIN',103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005127,USER00004066,VIDEO00006425,0.0,7.866666666666666,30.0,576,1024,0.5625,236,1278039,True,"I'm giving you a kiss. Yeah, kiss? Yeah, I'm giving you a kiss. So what's that, then?",en,85,I get my man this pjs and he | weariteverywhere | I get my man thispjs and he | weariteverywhere | I get my man this pjs and he | weariteverywhere | I get my man this pjs and he | weariteverywhere,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005234,USER00001339,VIDEO00006551,0.0,5.533333333333333,30.0,576,1024,0.5625,166,1592901,True,But it was all Iใ er down my wide,en,33,Have you ever taken a | natural bubble bath under | the golden sky? | Have you ever taken a | natural bubble bath under | the golden sky? | Have you ever taken a | natural bubble bath under | the golden sky? | Have you ever taken a | natural bubble bath under | the golden sky? | Read caption for location details,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004049,USER00002273,VIDEO00005156,0.0,23.45679012345679,29.97,576,1024,0.5625,703,3648501,True,夏了 completel dreamarr Yeshua就 never forget,zh,42,pumpkin spice cookies | w/ cream cheese | frosting | lellolall | ellolall,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004114,USER00004755,VIDEO00005233,0.0,22.5,30.0,576,1024,0.5625,675,3043618,True,Fixing warts,en,12,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00004125,USER00003477,VIDEO00005244,0.0,18.0,30.0,576,1024,0.5625,540,1249709,True,Super Fast Charger for Samsung and other Android phones with Type-C to Type-C. Dada and Charging Cable by here.,en,111,SUPER FAST CHARGER FOR SAMSUNG AND | OTHER ANDROID PHONES WITH TYPE CTO TYPE C | DATA AND CHARGING CABLE | Fast | per | %Original | DOEITISALADEN | APES | SUPER FAST CHARGER FOR SAMSUNG AND | OTHER ANDROID PHONES WITH TYPE CTO TYPE C | DATA AND CHARGING CABLE | BUY | TypeC-CFastChargingCable | Safe&Reliability | FlexibleandDurable | QualityPure | CopperWireCore | SUPER FAST CHARGER FOR SAMSUNG AND | OTHER ANDROID PHONES WITH TYPE CTO TYPEC | DATA AND CHARGING CABLE | BUY HERE | 75%Chargein30minutes | supery | 120WPDCharger | fast charging | 20% | 5WOriginalCharger | 08:08 | 175% | LocalSeller | SUPER FAST CHARGER FOR SAMSUNG AND | OTHER ANDROID PHONES WITH TYPE CTO TYPEC | DATA AND CHARGING CABLE | BUY | Multi-Protection Technology | Effectivelyprotectandchargesafely | Over-charge | Over-heating | Short-circuit | Over-current | Protection | Protection | Protection | Protection,889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005147,USER00002921,VIDEO00006451,0.0,33.166666666666664,30.0,576,1024,0.5625,995,3900529,True,"Why did you turn for a stance? All the musicals are in the sky If you never see light again But I will be just I will love you, be just I will love you, be just I will love you, be just I will love you, be just",en,210,My lash routine: | applying lash serum | before makeup | that's the end result!:),81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005132,USER00005016,VIDEO00006431,0.0,111.7,29.973142345568487,576,1024,0.5625,3348,11634359,True,You Don't want a lot for Christmas There is just one thing I need Don't care about those presents You need the Christmas tree I don't need to spend my stockin' Build up all the fireplace But it's months that I fall for make me happy,en,232,DIY Christmas Tree,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004691,USER00003394,VIDEO00005906,0.0,14.5,30.0,576,1024,0.5625,435,1544495,True,,en,0,glazed donut skittle | glazed donut skittle | glazed donut skittle | glazed donut skittle,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,True
POST00004060,USER00001046,VIDEO00005168,0.0,8.666666666666666,30.0,720,1280,0.5625,260,2005728,True,ちょっと 恥ずかしいかもでも 見たい 私のパイカー,ja,25,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00005178,USER00001424,VIDEO00006485,0.0,15.033333333333331,30.0,576,1024,0.5625,451,2093859,True,few more for,en,12,When you're bored but | remember you have a | teenager.. | When you're bored but | remember you have a | teenager.. | When you're bored but | remember you have a | teenager.. | When you're bored but | remember you have a | teenager..,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005442,USER00004315,VIDEO00006807,0.0,195.03333333333333,30.0,576,1024,0.5625,5851,26801641,True,"I haven't done any laundry in about two weeks. Why haven't I? Because I don't care. I mean, I look like a total train wreck. It's gone to the point where it's kind of a safety issue because the staircase is right there and somebody could easily trip and fall. It is 905 on the dot. Let's do the first load. These clothes on my four soaking wet. Why? I have no idea. So how much laundry soap are you supposed to put in? Like a teaspoon? Is that still too much? I don't know. First load started. A first load just finished.",en,521,Eorg | LAUNDRY DAY | MOO | MMCLL | VOMDBABOON | 5pm-load6 | startingload6at5pm | de.sw | Bebesr | ubgo | MIMCIT | but I won't bore you anymore,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005048,USER00001247,VIDEO00006331,0.0,29.166666666666668,30.0,576,1024,0.5625,875,6723044,True,"You know how a lot of people are doing like chrome hearts inspired nails right now? I just did these myself because I bought a little pack of them off of Amazon for like six bucks They're just little metal gems, I guess and they're really cool. They have a bunch of different ones These are the ones that I put and I just put them on every finger, but you just put Nail glue at least that's what I did. I don't know if I'm doing it wrong But you put nail glue and then I just put a few clear coats on top and look at Six bucks",en,526,YMVHMIMC-HIGHEMOFTOAEH MIEK | DIY CHROME HEARTSNAILS | DIY CHROME HEARTSNAILS | they're just little metal gems! | guess | VMVHMIMCEHIOHE HOTIOAEH HIRK | DIY CHROME HEARTSNAILS | at least that's whatI did | DIY CHROME HEARTSNAILS | sixbucks,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004431,USER00004927,VIDEO00005613,0.0,11.566666666666666,30.0,576,642,0.897196261682243,347,733729,True,life other wayward,en,18,Tips pa | Skor till | GRABBARNA | Tips pa | Skor till | GR ABBARNA | V ALENTINOS | ARIGATO | SANT LAURENT | Finns pa | AMHEATSE,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005755,USER00001505,VIDEO00007189,0.0,83.03333333333333,30.0,576,1024,0.5625,2491,17459881,True,"Yeah, I meet Nate. This is one of my favorite clients ever and she finally decided to come to me to get a clue We've now we've done a lot of styles but never quickly. It clearly I see her hair was really thick So I braided her down small like a sewing and normally on my clients that are getting clues I don't have to do to break down the small, but in order to have a flat install We wanted to flat braid down So normally when they cut she bring food, but baby this time she was hungry and she didn't order nothing So I let me just let my girl E-hats shoot and I ain't go sing this",en,582,LPOV:IT'S QUICKWEAVE SEASON | GOESS | EML | GOLESS | REMOX | Luuy Remi Human Hair Redf | GOQESS | HEMOX | Lenjan Hair Redefined,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005715,USER00002784,VIDEO00007140,0.0,17.2,30.0,576,1024,0.5625,516,3838973,True,"And do your job. Berk is the name. Been ballad to the chain. Tornal for the watch. Presley plain jay. Yeah, McGinney chain. Rest in peace. I'm a superior. Errman's Liga feeder village in Liberia. TMZ taking pictures cause I'm a hysteria. I'm a semi-aunt.",en,254,40 inch long raw straight human hair | 100%real humanhair | 40 inch long raw straight human hair | 100%real humanhair,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005604,USER00000683,VIDEO00007003,0.0,35.4,29.293785310734464,576,1024,0.5625,1037,5800079,True,I need your more than a white tear Need your more than a white tear Show me your shameless Right in my neck while I don't tear And I want you racing I need your more than a white tear Need your more than a white tear,en,216,MA | You challenged yourself and | stucktoit | You challenged yourself and | stuckto it | ach | You challenged yourself and | stuck to it,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004350,USER00003771,VIDEO00005511,0.0,14.9,30.0,576,1024,0.5625,447,1635870,True,,en,0,Neptune's:Gardens | Neptune's | Gardens | Ice d | Shake,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,True
POST00005556,USER00002196,VIDEO00006945,0.0,33.733333333333334,30.0,576,1024,0.5625,1012,5242860,True,"afrirje sbar kutje jjetom jhte iidljian ku jo scherk c19 percent bio qjuda boy bar kund feeber adidinj s賗 permesa s istat iz munto un bullie past munto dуke cesharake puare decor�� parus dots drae poadstShe, iplaim captur s mes flow",sq,232,"FibratPsilliumBio | WWW.BIOHERBAL.AL | 0682887359 | DIET- | FOOD | ORGANIC | PSYLLIU | OWDER | COWANABABKAJAJOWATA | POWDER | Ndihmon per renje nga pesha | Ndihmon tretjen, diarrene, | kapsllekun... | Ndihmon kolesterolin | FibratPsilliumBio | WWW.BIOHERBAL.AL | 0682887359 | UAgrkuhe | Ndihmon per renje nga pesha | Ndihmon tretjen, diarrene, | kapsllekun... | Ndihmon kolesterolin | FibratPsilliumBio | NeetUAgriculti | WWW.BIOHERBAL.AL | 0682887359 | ORGANIC | PSYLLIU | SUPLEMENT DIET DIETARY SUPPLEMENT | POWDER | LUIUMPOWDER | Ndihmon per renje nga pesha | Ndihmon tretjen, diarrene, | kapsllekun... | Ndihmon kolesterolin | Fibrat PsilliumBio | WWW.BIOHERBAL.AL | 0682887359 | DIET | R:00-03 | FOOD | ORGANIC | SUPLEMENTDIET DIETARYSUPPLEMENT | PSYLLIU | POWDER | Ndihmon per renje nga pesha | Ndihmon tretjen, diarrene, | kapsllekun... | Ndihmon kolesterolin",866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005969,USER00004748,VIDEO00007442,0.0,108.56666666666666,30.0,576,1024,0.5625,3257,21702065,True,"Hey guys, welcome to my $20,000 Christmas haul. So, all before I start, I want to say thank you to my parents, even though I wanted you to spend $50,000, $20,000 is I guess enough, but yeah. So, just to my parents, please aim higher next time. The other than that, the first thing I got was this rare Lion King shirt from South Africa. I think this was about $5,000, but I really wanted the other Lion King shirt, which is $6,000, but my parents were too cheap for that. Next, this was the cheapest item my parents got me, but this was $2,000.",en,543,"$20,000 Christmas hall",22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005892,USER00003483,VIDEO00007353,0.0,49.833333333333336,30.0,480,848,0.5660377358490566,1495,5615391,True,"pended. Kini sini metode 5 Charger Pasal. Ini retarnya Maclet juga, gente ini stabilization meraja. Dia bientôt merindut agak detail.",ms,133,CARA PAKAI | RETAINER | panggil | HAWLEY | RETAINER | (kalau gigi | atas) | tolak,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005855,USER00003598,VIDEO00007307,0.0,12.366666666666667,30.0,576,1024,0.5625,371,2571192,True,화이팅!,ko,4,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00005854,USER00002373,VIDEO00007306,0.0,49.23333333333333,30.0,576,1024,0.5625,1477,12394189,True,"If you're looking for a delicious and easy appetizer, this spicy garlic lemon pepper shrimp is one of the best ways to prepare shrimp. First we're going to butterfly and season our shrimp. We're going to add some lemon zest, garlic powder, black pepper, salt, garlic, hot sauce, and some oil. Now give it a nice mix and let this marinate for at least 15 to 30 minutes. Now for our delicious garlic, garlic, and lemon pepper sauce, we're going to add a little oil to butter so it doesn't burn and add plenty of garlic. I'm going to add more flavor with garlic powder, crushed chili flakes, black pepper, hot sauce, some honey, give it a nice.",en,641,give it a nice mix and let this marinate | Now. | give,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005957,USER00000897,VIDEO00007429,0.0,61.63333333333333,30.0,720,1280,0.5625,1849,19619305,True,"Yeah, it's too late to apologize It's too late I said it's too late to apologize It's too late Oh, she's sweet but a psycho Oh, she's sweet but a psycho",en,152,CapCut | Love fruit,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005041,USER00004867,VIDEO00006322,0.0,21.33333333333333,30.0,576,1024,0.5625,640,363166,True,bread.,en,6,61 | wardrobe | ideas | DanielaMeisner | Follow | view | Save | 1comment | PetraThisistplatsasistem? | 0:02 | 0:05 | UploadedbySaraGallegos | View | save,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00004422,USER00002512,VIDEO00005602,0.0,9.9,30.0,576,1024,0.5625,297,1471908,True,의사색 Grenade 그지밥도SToperation 좋아하니 passenger trip,ko,47,ASMR! Crunchy Frozen | Grape | ASMR! Crunchy Frozen | Grape,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005991,USER00003774,VIDEO00007466,0.0,28.933333333333334,27.476958525345623,576,1024,0.5625,795,5273089,True,"oh I love you and me Dancing in the morning Nobody can see It's just you and me Tonight, I love you and me Dancing in the morning Nobody can see It's just you and me tonight Look at you, now look at me Are you away from me? Gonna find some a like this Look at you, now look at me Are you away from me? Gonna find some a like this I'm gonna find some a like",en,356,x3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00005504,USER00004770,VIDEO00006879,0.0,26.280703553663912,39.002,576,768,0.75,1025,2445243,True,"Welcome to Vegas Baby, I want you to come and play me Give me the money, give me the diamonds, give me rupees baby Take me on this trip, I wanna go shopping You know you need some big meat, please don't let you eat me I wanna ride a baby, I wanna ride a baby I wanna ride a baby, I wanna ride a baby I wanna ride, I wanna ride, I wanna ride I wanna ride, I wanna ride, I wanna ride, I wanna ride",en,395,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00004540,USER00001252,VIDEO00005736,0.0,15.233333333333333,30.0,576,1024,0.5625,457,3282651,True,music,en,5,POV: you hire a cinematic | photographer | POV: you hire a cinematic | photographer,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
